대여일자,대여시간,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
2024-12-01,1,558,558. 성동광진 교육지원청 앞,일일권,M,20대,1,109.37,0.92,3945.63,34
2024-12-01,1,559,559. 왕십리역 4번 출구 건너편,일일권,M,20대,1,27.81,0.24,1032.78,13
2024-12-01,1,102,102. 망원역 1번출구 앞,일일권,M,20대,2,45.73,0.41,1776.82,12
2024-12-01,1,633,633. 청량리 기업은행 앞,일일권,M,20대,1,54.89,0.54,2310.26,12
2024-12-01,1,270,270. 증권거래소후문교차로,일일권,M,20대,1,19.71,0.18,765.58,3
2024-12-01,1,1132,1132. 등촌역 7번출구,일일권,M,20대,1,16.54,0.11,480,3
2024-12-01,1,1148,1148. 볏골공원,일일권,M,20대,1,69.24,0.57,2462.57,14
2024-12-01,1,1222,1222. 잠실새내역 5번 출구 뒤,일일권,M,20대,2,221.02,1.93,8306.75,46
2024-12-01,1,104,104. 합정역 1번출구 앞,일일권,M,20대,1,277.91,2.23,9613.49,40
2024-12-01,1,1709,1709. 쌍문역4번출구 주변,일일권,M,20대,1,51.11,0.55,2390,16
2024-12-01,1,1834,1834. 월드메르디앙 벤처센터 2차,일일권,M,20대,1,31.7,0.29,1231.63,16
2024-12-01,1,2002,2002. 노들역 1번출구,일일권,M,20대,2,215.57,1.57,6744.17,46
2024-12-01,1,2050,2050. 노량진역 5번출구,일일권,M,20대,1,217.05,1.5,6448.18,49
2024-12-01,1,2050,2050. 노량진역 5번출구,일일권,M,20대,1,181.62,1.36,5879.88,41
2024-12-01,1,2102,2102. 봉림교 교통섬,일일권,M,20대,1,41.97,0.37,1581.89,8
2024-12-01,1,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,20대,1,90.49,0.82,3515.35,23
2024-12-01,1,1605,1605. 헬스케어,일일권,M,20대,1,34.93,0.31,1357.15,8
2024-12-01,1,389,389. 을지로4가역 1번출구,일일권,M,20대,1,15.56,0.17,714.3,8
2024-12-01,1,390,390. 충무로역 1번출구,일일권,M,20대,1,35.85,0.31,1331.39,6
2024-12-01,1,2349,2349. 역삼빌딩 앞(하나은행 옆),일일권,M,20대,1,61.62,0.45,1945.12,11
2024-12-01,1,592,592. 건국대학교 학생회관,일일권,M,20대,1,7.8,0.06,237.41,5
2024-12-01,1,3504,3504. 원일교회,일일권,M,20대,2,79.49,0.72,3088.33,22
2024-12-01,1,3505,3505. 신양초교앞 교차로,일일권,M,20대,1,127.87,1,4305.49,25
2024-12-01,1,1152,1152. 마곡역교차로,일일권,M,30대,1,131.24,1.05,4540,30
2024-12-01,1,2058,2058. 동작경찰서,일일권,M,30대,1,52.28,0.39,1671.29,7
2024-12-01,1,1452,1452. 겸재교 진입부,일일권,M,30대,1,245.32,1.92,8260,47
2024-12-01,1,1278,1278. 송파구청 교차로,일일권,M,30대,1,25.27,0.22,952.59,7
2024-12-01,1,656,656. 영휘원 교차로,일일권,M,30대,1,115.32,1.04,4480.14,37
2024-12-01,1,1197,1197. 엠펠리체 호텔 건너편,일일권,M,30대,1,24.45,0.22,950,8
2024-12-01,1,363,363. 신설동역 11번출구 뒤,일일권,M,30대,1,96.47,0.8,3431.22,23
2024-12-01,1,383,383. 신당역 12번 출구 뒤,일일권,M,30대,1,284.97,2.57,11071.14,60
2024-12-01,1,1754,1754. 창동시장입구 사거리,일일권,M,30대,1,34.36,0.22,964.12,4
2024-12-01,1,539,539. 군자교교차로,일일권,M,30대,1,25.74,0.23,1000.02,5
2024-12-01,1,3794,3794. 안양천합수부(현대3차아파트),일일권,M,30대,1,83.14,0.7,2999.18,20
2024-12-01,1,3798,3798. 그랜드아이파크아파트 앞,일일권,M,30대,1,37.31,0.34,1449.51,6
2024-12-01,1,3963,3963. 에이스 하드웨어(시흥대로 396) 앞,일일권,M,30대,1,68.21,0.61,2650,11
2024-12-01,1,4565,4565. 영등포 신세계백화점,일일권,M,30대,1,68.75,0.58,2480,17
2024-12-01,1,3686,3686. 고덕 래미안 힐스테이트(101동),일일권,M,30대,1,42,0.25,1060.59,7
2024-12-01,1,4870,4870. 몽촌토성역 3번 출구,일일권,M,30대,1,148.67,1.34,5775.75,41
2024-12-01,1,4633,4633. 센트럴파크타워 앞,일일권,M,30대,1,15.06,0.12,520.91,7
2024-12-01,1,708,708. 서울출입국관리사무소 앞,일일권,M,30대,1,128.51,1.37,5900.35,34
2024-12-01,1,4933,4933. 디에이치퍼스티어아이파크 159동 앞,일일권,M,30대,1,327.59,2.95,12726.94,57
2024-12-01,1,184,184. 7번가피자 서교망원점,일일권,M,30대,1,133.65,1.04,4500,25
2024-12-01,1,558,558. 성동광진 교육지원청 앞,일일권,M,30대,1,53.03,0.37,1575.6,29
2024-12-01,1,622,622. 전농사거리 교통섬,일일권,M,30대,1,93.48,0.64,2777.07,17
2024-12-01,1,102,102. 망원역 1번출구 앞,일일권,M,30대,2,110.62,0.83,3595.9,27
2024-12-01,1,388,388. 동성중학교 앞,일일권,M,30대,1,0,0,1506,30
2024-12-01,1,1109,1109. 공항시장역 4번출구,일일권,M,30대,1,207.62,1.62,6990.59,41
2024-12-01,1,1912,1912. 한신휴아파트 앞,일일권,M,30대,1,151.17,1.21,5229.38,25
2024-12-01,1,2054,2054. 삼익아파트,일일권,M,30대,1,73.44,0.6,2575.71,22
2024-12-01,1,225,225. 앙카라공원 앞,일일권,M,30대,1,34.93,0.3,1297.05,7
2024-12-01,1,1955,1955. 디지털입구 교차로,일일권,M,30대,1,81.08,0.73,3150,20
2024-12-01,1,501,501. 광진구의회 앞,일일권,M,30대,1,14.87,0.13,577.85,4
2024-12-01,1,946,946. 독바위역 ,일일권,M,40대,1,153.98,1.17,5050,25
2024-12-01,1,329,329. 청계2가 사거리 옆,일일권,M,40대,1,48.31,0.42,1793.98,10
2024-12-01,1,1293,1293. 석촌호수 서호 사거리,일일권,M,40대,1,111.28,1,4323.32,32
2024-12-01,1,4453,4453. 위례중앙푸르지오 201동 앞,일일권,M,40대,1,48.06,0.41,1784.65,15
2024-12-01,1,4234,4234. 에스테반,일일권,M,40대,1,108.51,0.79,3425.21,20
2024-12-01,1,4269,4269. 연희IC 남측,일일권,M,40대,1,45.9,0.37,1610,12
2024-12-01,1,3701,3701. 방아삼거리,일일권,M,40대,1,50.22,0.38,1625.86,10
2024-12-01,1,1001,1001. 광진교 남단 사거리(천호공원 방면),일일권,M,40대,1,53.27,0.48,2069.62,11
2024-12-01,1,1620,1620. 중계동 노원구민체육센터 옆(중1-2),일일권,M,40대,1,302.7,2.11,9100,52
2024-12-01,1,1531,1531. 미아사거리 1번 출구,일일권,M,50대,1,22.07,0.21,898.89,8
2024-12-01,1,2293,2293. SPC 앞,일일권,M,50대,1,38.14,0.31,1337.67,6
2024-12-01,1,1173,1173. 강서구청사거리(SH타워),일일권,M,50대,1,25.43,0.29,1235.1,8
2024-12-01,1,114,114. 홍대입구역 8번출구 앞,일일권,M,50대,1,51.74,0.47,2010,13
2024-12-01,1,3673,3673. 강동리버스트6단지,일일권,M,50대,1,151.12,1.03,4437.39,153
2024-12-01,1,4715,4715. 돈의문 박물관 마을,일일권,M,50대,1,234.2,1.81,7781.78,50
2024-12-01,1,4083,4083.도봉아이나라도서관 앞,일일권,M,50대,1,75.61,0.46,1968.27,16
2024-12-01,1,3936,3936. 힐스테이트 신도림역,일일권,M,50대,1,142.8,1.21,5226.13,41
2024-12-01,1,1227,1227. 거여역 8번출구 뒤,일일권,M,50대,1,56.43,0.44,1900.14,16
2024-12-01,1,2176,2176. 보라매공원 보도육교,일일권,M,10대,1,101.66,0.61,2646.66,15
2024-12-01,1,1867,1867.대륭포스트타워6차 앞,일일권,M,10대,1,144.63,1.3,5618.87,39
2024-12-01,1,770,770.목동역5번출구 교통정보센터 앞,일일권,M,10대,1,46.58,0.37,1611.27,13
2024-12-01,1,114,114. 홍대입구역 8번출구 앞,일일권,M,10대,2,70.16,0.53,2285.54,22
2024-12-01,1,1569,1569.수유역2번출구,일일권,M,10대,1,62.57,0.6,2590.34,19
2024-12-01,1,853,853.용산역 맞은편,일일권,M,10대,1,92.37,0.72,3109.96,20
2024-12-01,1,175,175. 홍연2교옆,일일권,M,10대,1,81.11,0.63,2695.16,14
2024-12-01,1,4213,4213. 마포구중앙도서관 정문 앞,일일권,M,10대,1,5.76,0.05,199.34,4
2024-12-01,1,542,542. 강변역 4번출구 뒤,일일권,M,10대,1,65.73,0.55,2371.13,16
2024-12-01,1,236,236. 문래동자이아파트 앞,일일권,M,10대,1,41.05,0.36,1547.2,9
2024-12-01,1,5073,5073. 우장산역 헤링턴타워 앞,일일권,M,10대,2,147.68,1.33,5737.08,33
2024-12-01,1,5078,5078. 왈도강서캠퍼스 앞,일일권,M,10대,1,26.31,0.19,800.48,11
2024-12-01,1,4636,4636. 용산구꿈나무종합타운 앞,일일권,M,10대,1,193.2,1.62,6969.56,46
2024-12-01,1,4332,4332. 이수교차로,일일권,M,10대,1,61,0.55,2370,14
2024-12-01,1,5315,5315. 당고개역 앞,일일권,M,10대,1,69.02,0.62,2681.25,11
2024-12-01,1,5760,5760. 풍납사거리 성내유수지,일일권,M,10대,1,29.4,0.26,1142.04,8
2024-12-01,1,1601,1601. 석계역 문화광장 내 자전거 보관소,일일권,M,10대,1,146.27,1.14,4925.01,27
2024-12-01,1,2308,2308. 압구정파출소 앞,일일권,M,10대,1,62.55,0.56,2430,16
2024-12-01,1,1651,1651. 상계동 우방유쉘아파트 앞,일일권(비회원),,10대,1,48.5,0.44,1884.25,21
2024-12-01,1,1957,1957. 구일고등학교 정문 ,일일권(비회원),,10대,1,31.95,0.29,1241.33,9
2024-12-01,1,1966,1966. 한마을아파트 정문상가,일일권(비회원),,10대,1,19.99,0.18,776.57,17
2024-12-01,1,1450,1450. 화랑대역 7번출구,일일권(비회원),,10대,1,72.33,0.65,2810,37
2024-12-01,1,1170,1170. 강서구보건소,일일권(비회원),,10대,1,28.97,0.26,1125.32,5
2024-12-01,1,3534,3534. 건대입구역 5번출구 뒤,일일권(비회원),,10대,1,92.09,0.83,3577.52,37
2024-12-01,1,2619,2619. 석촌고분역 4번출구,일일권(비회원),,10대,1,147.23,1.33,5720,48
2024-12-01,1,4491,4491. 장지역 1번출구,일일권(비회원),,10대,1,20.74,0.19,805.57,9
2024-12-01,1,4370,4370. 성동교 사거리,일일권(비회원),,10대,1,56.19,0.51,2182.98,27
2024-12-01,1,5319,5319. 연해피빌 앞,일일권(비회원),,10대,1,19.91,0.18,773.44,4
2024-12-01,1,5868,5868. 로프트시티오피스텔,일일권(비회원),,10대,1,37.66,0.34,1463.03,17
2024-12-01,1,4140,4140. 신설동역 4번출구,일일권(비회원),,10대,1,38.17,0.34,1482.8,11
2024-12-01,1,634,634. 외국어대 정문 앞,일일권(비회원),,10대,1,76.66,0.69,2978.42,15
2024-12-01,1,1608,1608. 공릉역 1번 출구 앞,일일권(비회원),,10대,1,63.72,0.57,2475.46,16
2024-12-01,1,1946,1946. 구로역 광장,일일권(비회원),,10대,2,111.78,1.01,4342.46,35
2024-12-01,1,3534,3534. 건대입구역 5번출구 뒤,일일권,,20대,1,78.46,0.48,2085.6,14
2024-12-01,1,3986,3986.청년주택 독산동점,일일권,,30대,1,75.58,0.52,2245.4,16
2024-12-01,1,3803,3803. 남서울중학교,일일권,F,10대,1,124.32,1.12,4830,55
2024-12-01,1,858,858.녹사평역3번 출구,일일권,F,20대,1,129.69,0.93,3994.04,32
2024-12-01,1,474,474.동대문역사문화공원역 1번출구 뒤편,일일권,F,30대,1,41.38,0.37,1607.79,30
2024-12-01,1,387,387. 훈련원공원주차장 앞,일일권,F,30대,1,17.07,0.15,663.08,27
2024-12-01,1,387,387. 훈련원공원주차장 앞,일일권,F,70대,1,66.71,0.6,2591.57,58
2024-12-01,1,1620,1620. 중계동 노원구민체육센터 옆(중1-2),일일권,M,10대,1,1042.23,9.39,40490.74,153
2024-12-01,1,3116,3116.신촌역 4번출구,일일권,M,20대,1,108.2,1.01,4337.07,19
2024-12-01,1,362,362. 청계8가사거리 A,일일권,M,40대,1,62.39,0.47,2020,93
2024-12-01,1,466,466.롯데호텔,일일권,M,40대,1,438.45,2.57,11072.01,54
2024-12-01,1,266,266. 영등포청과시장 사거리,일일권,M,40대,1,57.45,0.38,1648.56,11
2024-12-01,1,942,942. 상림마을 생태공원,정기권,,20대,1,23.9,0.29,1257.48,8
2024-12-01,1,1152,1152. 마곡역교차로,정기권,,20대,1,15.58,0.17,728.58,4
2024-12-01,1,1659,1659. 중계동 을지중학교,정기권,,20대,1,27.66,0.2,873.21,5
2024-12-01,1,1721,1721. 창동역 2번출구 ,정기권,,20대,1,12.08,0.11,491.89,4
2024-12-01,1,1053,1053. 동명근린공원 진입로 (아리수로),정기권,,20대,1,18.56,0.22,937.61,3
2024-12-01,1,345,345. 서울보증보험본사 앞,정기권,,20대,1,40.15,0.3,1300,7
2024-12-01,1,660,660. 동의보감타워,정기권,,20대,1,25.19,0.25,1060,7
2024-12-01,1,1075,1075.천동초교 삼거리,정기권,,20대,1,20.45,0.19,806.86,5
2024-12-01,1,2637,2637. 아시아지하보도 14번 출구,정기권,,20대,1,34.96,0.32,1358.01,8
2024-12-01,1,2531,2531.멤피스아파트 앞,정기권,,20대,1,47.73,0.43,1854.43,18
2024-12-01,1,3206,3206.문래동 주민센터,정기권,,20대,1,46.99,0.38,1625.39,6
2024-12-01,1,383,383. 신당역 12번 출구 뒤,정기권,,20대,1,52.25,0.47,2030,11
2024-12-01,1,785,"785.양천구청, 보건소 사잇길",정기권,,20대,1,167.97,1.12,4820,46
2024-12-01,1,145,145. 공덕역 5번출구,정기권,,20대,1,28.49,0.29,1240.57,8
2024-12-01,1,2915,2915.서울과학기술대학교(어학교육원),정기권,,20대,1,43.45,0.37,1590,10
2024-12-01,1,1395,1395.래미안장위포레카운티(102동),정기권,,20대,1,36.01,0.32,1399.03,7
2024-12-01,1,2095,2095.경문고등학교 앞,정기권,,20대,1,71.74,0.65,2787.06,12
2024-12-01,1,3600,3600.사근빗물펌프장 건너편,정기권,,20대,1,19.7,0.19,829.06,7
2024-12-01,1,4615,4615. 크라운호텔앞 버스정류소,정기권,,20대,1,256.72,1.81,7810.5,57
2024-12-01,1,4108,4108. 답십리파크자이아파트 앞,정기권,,20대,1,40.01,0.28,1217.29,12
2024-12-01,1,3657,3657. 서울천호동우체국,정기권,,20대,1,9.5,0.09,400,3
2024-12-01,1,4518,4518. 청기와빌딩,정기권,,20대,1,16.68,0.15,647.96,8
2024-12-01,1,4574,4574. 영등포시장역 포레나영등포,정기권,,20대,1,16.42,0.16,668.71,4
2024-12-01,1,236,236. 문래동자이아파트 앞,정기권,,20대,1,32.63,0.29,1248.4,10
2024-12-01,1,4255,4255. 래미안 루센티아 아파트 108동 앞,정기권,,20대,1,70.07,0.63,2722.16,14
2024-12-01,1,4383,4383. 푸조비즈타워 앞,정기권,,20대,1,131.91,1.14,4898.77,40
2024-12-01,1,4685,4685. DMC역 5번 출구(수색역 방향),정기권,,20대,1,72.87,0.5,2164.81,10
2024-12-01,1,4543,4543. 오목교역 6번 출구,정기권,,20대,1,57.14,0.52,2220,10
2024-12-01,1,3933,3933. 오류동부골든아파트 후문 옆,정기권,,20대,1,69.95,0.59,2560,14
2024-12-01,1,230,230. 영등포구청역 1번출구,정기권,,20대,1,43.76,0.29,1241.51,7
2024-12-01,1,1617,1617. 하계동 중평어린이공원 앞,정기권,,20대,1,10.3,0.09,400,2
2024-12-01,1,1911,1911. 구로디지털단지역 앞,정기권,,20대,1,35.53,0.43,1869.01,11
2024-12-01,1,106,106. 합정역 7번출구 앞,정기권,,20대,1,80,0.79,3423.89,26
2024-12-01,1,2336,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,정기권,,20대,1,43.63,0.31,1343.64,6
2024-12-01,1,1627,1627. 수락산역 4번출구,정기권,,20대,1,27.32,0.2,841.46,4
2024-12-01,1,735,735. 영도초등학교,정기권,,30대,1,18.14,0.21,916.23,16
2024-12-01,1,1044,1044. 굽은다리역,정기권,,30대,1,80.4,0.65,2820,17
2024-12-01,1,1974,1974. 신도림2차e편한세상아파트 203동 앞,정기권,,30대,1,42.51,0.34,1470.65,9
2024-12-01,1,964,964. 북한산힐스테이트 7차아파트,정기권,,30대,1,46.08,0.35,1491.74,54
2024-12-01,1,2404,2404. 대모산입구역 4번 출구 앞,정기권,,30대,1,22.39,0.2,869.76,6
2024-12-01,1,2601,2601. 석촌호수 아뜰리에,정기권,,30대,1,49.3,0.44,1915.27,8
2024-12-01,1,2641,2641.송파역 4번출구,정기권,,30대,1,0,0,0,1
2024-12-01,1,3407,3407.안국동사거리(신),정기권,,30대,1,154.29,1.16,4995.14,26
2024-12-01,1,2630,2630.서울방이동 고분군,정기권,,30대,1,27.87,0.32,1379.84,13
2024-12-01,1,1552,1552. 강북구청사거리,정기권,,30대,1,105.95,0.63,2730,36
2024-12-01,1,671,671.대광빌딩,정기권,,30대,1,0,0,0,1
2024-12-01,1,4852,4852. 서울복합물류 게이트 1,정기권,,30대,1,46.95,0.34,1481.89,8
2024-12-01,1,4663,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",정기권,,30대,1,37.5,0.29,1262.79,25
2024-12-01,1,3641,3641. 대청역,정기권,,30대,1,152.85,1.16,5012.8,26
2024-12-01,1,5301,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),정기권,,30대,1,12.16,0.14,590.51,3
2024-12-01,1,4634,4634. 이태원역 3번 출구,정기권,,30대,1,145.47,1.31,5651.58,37
2024-12-01,1,5866,5866.포레나 당산,정기권,,30대,1,23.54,0.21,887.18,14
2024-12-01,1,4953,4953. 세양청마루아파트 앞,정기권,,30대,1,40.47,0.34,1460,8
2024-12-01,1,6176,6176. 유광사 여성병원 앞,정기권,,30대,1,0,0,0,0
2024-12-01,1,823,823. 효창동주민센터 앞,정기권,,30대,1,75.43,0.57,2442.03,20
2024-12-01,1,584,584. 광진광장 교통섬,정기권,,30대,1,143.22,0.93,4018.64,29
2024-12-01,1,2033,2033. 사당동 아르테스 웨딩앞,정기권,,30대,1,38.17,0.3,1302.58,14
2024-12-01,1,1925,1925. 동양미래대학교 정문 옆,정기권,,30대,1,26.52,0.26,1116.16,6
2024-12-01,1,2136,2136. 신림역 8번출구,정기권,,30대,1,29.65,0.2,881.01,4
2024-12-01,1,393,393. 동대문역 8번 출구,정기권,,40대,1,41.12,0.33,1442.17,11
2024-12-01,1,3411,3411.종묘,정기권,,40대,1,0,0,0,2
2024-12-01,1,4169,4169. 신대방삼거리,정기권,,40대,1,62.49,0.54,2320.48,12
2024-12-01,1,3665,3665. 고덕센트럴 아이파크상가 앞,정기권,,40대,1,20.37,0.17,714.57,3
2024-12-01,1,3694,3694. 강동리엔파크 13단지(1303동 앞),정기권,,40대,1,45.36,0.37,1590.88,8
2024-12-01,1,184,184. 7번가피자 서교망원점,정기권,,40대,1,117.3,0.86,3702.64,17
2024-12-01,1,1263,1263. 장지공영차고지,정기권,,50대,1,235.34,1.91,8254.21,45
2024-12-01,1,2183,2183. 동방1교,정기권,,50대,1,186.43,1.56,6725.43,54
2024-12-01,1,765,765. 오목교역 3번출구,정기권,,50대,1,192.15,1.68,7242.11,76
2024-12-01,1,771,771.목동아파트 703동 앞,정기권,,50대,1,49.49,0.37,1582.07,27
2024-12-01,1,143,143. 공덕역 2번출구,정기권,,50대,1,72.85,0.43,1839.58,12
2024-12-01,1,157,157. 애오개역 4번출구 앞,정기권,,50대,1,24.68,0.19,809.33,8
2024-12-01,1,4792,4792. 퇴계로4가 교차로(중구청),정기권,,50대,1,0,0,0,2
2024-12-01,1,4538,4538. 양천공영차고지,정기권,,50대,1,74.71,0.67,2902.35,14
2024-12-01,1,5752,5752. 풍납백제문화공원 옆 인근,정기권,,50대,1,111.24,0.87,3745.43,33
2024-12-01,1,4693,4693. 수색감리교회,정기권,,50대,1,239.87,2.16,9318.82,55
2024-12-01,1,568,568. 청계8가 사거리 B,정기권,,50대,1,18.04,0.14,607.57,4
2024-12-01,1,1019,1019. 다성이즈빌아파트(호원대 대각선 맞은편),정기권,,50대,1,17.87,0.14,601.7,4
2024-12-01,1,2247,2247.섬들근린공원,정기권,,50대,1,79.29,0.57,2441.92,14
2024-12-01,1,2377,2377. 수서역 5번출구,정기권,,60대,1,125.24,1.05,4517.97,27
2024-12-01,1,1962,1962. 가리봉동주민센터,정기권,,60대,1,24.86,0.22,965.67,6
2024-12-01,1,2385,2385. 학동역,정기권,,60대,1,47.76,0.43,1855.38,15
2024-12-01,1,1986,1986. 태평양물산,정기권,,60대,1,9.78,0.09,380,4
2024-12-01,1,2540,2540.반포천 앞,정기권,,60대,1,39.51,0.3,1312.92,9
2024-12-01,1,4418,4418. 종암동 동덕여대 제2생활관 앞,정기권,,60대,1,75.03,0.55,2368.51,21
2024-12-01,1,4543,4543. 오목교역 6번 출구,정기권,,60대,1,26.7,0.23,991.71,4
2024-12-01,1,6171,6171. 월드빌딩 앞,정기권,,60대,1,22.3,0.2,866.39,19
2024-12-01,1,2219,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",정기권,,60대,1,58.99,0.45,1960.04,11
2024-12-01,1,1964,1964. 원메디타운 앞,정기권,,10대,1,17.36,0.17,730.69,3
2024-12-01,1,2164,2164. 관악우체국,정기권,,10대,1,3.13,0.03,111.33,8
2024-12-01,1,2821,2821.청구아파트 앞,정기권,,10대,1,218.53,1.97,8490,80
2024-12-01,1,2648,2648.헬리오시티 112동 앞,정기권,F,10대,1,14.73,0.22,930,7
2024-12-01,1,2904,2904.중계3차청구아파트,정기권,F,10대,1,0,0,0,2
2024-12-01,1,2109,2109. 은천로입구 가로공원,정기권,F,10대,1,82.4,0.74,3201.29,23
2024-12-01,1,1259,1259. 방이역 1번출구,정기권,F,20대,1,27.5,0.3,1310.14,12
2024-12-01,1,3506,3506. 영동대교 북단,정기권,F,20대,1,26.57,0.28,1220.08,6
2024-12-01,1,326,326. 안국역 5번출구 앞,정기권,F,20대,1,16.59,0.18,790.64,5
2024-12-01,1,2619,2619. 석촌고분역 4번출구,정기권,F,20대,1,23.82,0.3,1280,9
2024-12-01,1,2637,2637. 아시아지하보도 14번 출구,정기권,F,20대,1,36.04,0.42,1820,13
2024-12-01,1,2646,2646.레이크펠리스101동앞,정기권,F,20대,1,69.51,0.63,2700.5,23
2024-12-01,1,3600,3600.사근빗물펌프장 건너편,정기권,F,20대,1,13.36,0.16,674.63,7
2024-12-01,1,4615,4615. 크라운호텔앞 버스정류소,정기권,F,20대,1,54.46,0.49,2115.75,12
2024-12-01,1,4574,4574. 영등포시장역 포레나영등포,정기권,F,20대,1,38.93,0.35,1512.6,14
2024-12-01,1,4233,4233. 코오롱아파트사거리,정기권,F,20대,1,39.26,0.35,1525.29,11
2024-12-01,1,2307,2307. 압구정 한양 3차 아파트,정기권,F,20대,1,235.55,1.39,6008.33,29
2024-12-01,1,1245,1245. 문정 법조단지9,정기권,F,20대,1,8.23,0.11,461.74,2
2024-12-01,1,1153,"1153. 발산역 1번, 9번 인근 대여소",정기권,F,30대,1,35.64,0.39,1666.79,8
2024-12-01,1,328,328. 탑골공원 앞,정기권,F,30대,1,50.3,0.45,1954.16,13
